query_id,dataset,query,select,from,where,select_from,in_job,in_job_extended,in_job_light,in_job_light_ranges,in_job_m,has__not_like,has__like,has__between,has__not_in,has__in,has__or,has__group_by,has__inequality,has__range,has__is_null,has__is_not_null
573,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=54186 AND t.production_year=2000.0 AND t.phonetic_code='B6363' AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=54186 AND t.production_year=2000.0 AND t.phonetic_code='B6363' AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
574,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=6019 AND t.phonetic_code>='U1' AND mi.info_type_id=15 AND t.kind_id=1 AND t.production_year=2009.0 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=6019 AND t.phonetic_code>='U1' AND mi.info_type_id=15 AND t.kind_id=1 AND t.production_year=2009.0 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
575,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='F3236' AND mk.keyword_id=1382 AND t.kind_id=1 AND mc.company_type_id=2",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='F3236' AND mk.keyword_id=1382 AND t.kind_id=1 AND mc.company_type_id=2,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
576,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=76 AND t.phonetic_code>='F416' AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=76 AND t.phonetic_code>='F416' AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
577,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=13 AND t.phonetic_code>='C1245' AND t.production_year>=2011.0 AND mk.keyword_id=16084 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=13 AND t.phonetic_code>='C1245' AND t.production_year>=2011.0 AND mk.keyword_id=16084 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
578,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.season_nr<=12.0 AND t.phonetic_code<='H56' AND mk.keyword_id=2557 AND t.production_year>=2001.0 AND mi.info_type_id=15 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.season_nr<=12.0 AND t.phonetic_code<='H56' AND mk.keyword_id=2557 AND t.production_year>=2001.0 AND mi.info_type_id=15 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
579,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.kind_id=1 AND t.production_year>=1935.0 AND t.phonetic_code='S5236'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.kind_id=1 AND t.production_year>=1935.0 AND t.phonetic_code='S5236',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
580,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1972.0 AND t.kind_id=1 AND t.phonetic_code>='J5615'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1972.0 AND t.kind_id=1 AND t.phonetic_code>='J5615',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
581,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28886 AND mc.company_type_id=1 AND t.production_year>=1970.0 AND mi.info_type_id=107 AND t.phonetic_code='Z1621'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28886 AND mc.company_type_id=1 AND t.production_year>=1970.0 AND mi.info_type_id=107 AND t.phonetic_code='Z1621',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
582,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2011.0 AND t.phonetic_code<='W5342' AND mk.keyword_id=104247 AND mi.info_type_id=7",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2011.0 AND t.phonetic_code<='W5342' AND mk.keyword_id=104247 AND mi.info_type_id=7,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
583,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=61671 AND mi.info_type_id=16 AND t.production_year=2012.0 AND t.phonetic_code>='L6' AND mc.company_type_id=1 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=61671 AND mi.info_type_id=16 AND t.production_year=2012.0 AND t.phonetic_code>='L6' AND mc.company_type_id=1 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
584,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1934.0 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=1934.0 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
585,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='S2135' AND t.kind_id=1 AND mc.company_type_id=1 AND mi.info_type_id=17 AND mk.keyword_id=3617 AND t.production_year>=2004.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='S2135' AND t.kind_id=1 AND mc.company_type_id=1 AND mi.info_type_id=17 AND mk.keyword_id=3617 AND t.production_year>=2004.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
586,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.phonetic_code<='D2353' AND mc.company_type_id=2 AND mk.keyword_id=14465 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=16 AND t.phonetic_code<='D2353' AND mc.company_type_id=2 AND mk.keyword_id=14465 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
587,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='R3253' AND t.kind_id=1 AND t.production_year<=1952.0 AND mi.info_type_id=16",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='R3253' AND t.kind_id=1 AND t.production_year<=1952.0 AND mi.info_type_id=16,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
588,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=13666 AND mi.info_type_id=16 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=13666 AND mi.info_type_id=16 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
589,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=851 AND t.phonetic_code>='S5631' AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=851 AND t.phonetic_code>='S5631' AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
590,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='V5252' AND mi.info_type_id=1 AND t.production_year>=1930.0 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='V5252' AND mi.info_type_id=1 AND t.production_year>=1930.0 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
591,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND t.phonetic_code='M5236' AND t.production_year<=2009.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mc.company_type_id=1 AND t.phonetic_code='M5236' AND t.production_year<=2009.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
592,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=13 AND mc.company_type_id=1 AND t.phonetic_code='F6316'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=13 AND mc.company_type_id=1 AND t.phonetic_code='F6316',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
593,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=5599 AND mc.company_type_id=1 AND mi.info_type_id=15 AND t.phonetic_code='T6365' AND t.production_year>=1970.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=5599 AND mc.company_type_id=1 AND mi.info_type_id=15 AND t.phonetic_code='T6365' AND t.production_year>=1970.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
594,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2004.0 AND t.phonetic_code>='S2135' AND t.kind_id=1 AND mi.info_type_id=17",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2004.0 AND t.phonetic_code>='S2135' AND t.kind_id=1 AND mi.info_type_id=17,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
595,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=2008.0 AND t.phonetic_code>='D6252'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=17 AND t.production_year=2008.0 AND t.phonetic_code>='D6252',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
596,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND mk.keyword_id=11144 AND mi.info_type_id=15 AND t.production_year<=2005.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND mk.keyword_id=11144 AND mi.info_type_id=15 AND t.production_year<=2005.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
597,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.kind_id=1 AND t.phonetic_code<='C313' AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.kind_id=1 AND t.phonetic_code<='C313' AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
598,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code='S1413' AND t.kind_id=1 AND mi.info_type_id=67",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.phonetic_code='S1413' AND t.kind_id=1 AND mi.info_type_id=67,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
599,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=1969.0 AND mk.keyword_id=26468 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=1969.0 AND mk.keyword_id=26468 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
600,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=1998.0 AND mi.info_type_id=15 AND mk.keyword_id=2153 AND t.phonetic_code='S1521'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=1998.0 AND mi.info_type_id=15 AND mk.keyword_id=2153 AND t.phonetic_code='S1521',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
601,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=2002.0 AND mk.keyword_id=9287 AND t.kind_id=1 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year<=2002.0 AND mk.keyword_id=9287 AND t.kind_id=1 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
602,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.production_year=2005.0 AND mk.keyword_id=2241 AND mi.info_type_id=13 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=2 AND t.production_year=2005.0 AND mk.keyword_id=2241 AND mi.info_type_id=13 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
603,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2005.0 AND mi.info_type_id=15 AND mc.company_type_id=2",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND t.production_year>=2005.0 AND mi.info_type_id=15 AND mc.company_type_id=2,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
604,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mk.keyword_id=4116 AND t.kind_id=1 AND mi.info_type_id=16 AND t.production_year>=2005.0 AND t.phonetic_code='F235'",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mk.keyword_id=4116 AND t.kind_id=1 AND mi.info_type_id=16 AND t.production_year>=2005.0 AND t.phonetic_code='F235',"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
605,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_keyword mk, title t WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=1628 AND t.phonetic_code<='M3256' AND mc.company_type_id=2 AND ci.role_id=1",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_keyword mk, title t",WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.id=mc.movie_id AND mk.keyword_id=1628 AND t.phonetic_code<='M3256' AND mc.company_type_id=2 AND ci.role_id=1,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
